casting,director,duration,entries,film_id,genres,img_src,press_ratings,release,societies,synopsis,title,viewers_ratings
Naidra Ayadi|Carole Franck|Frédéric Pierrot|Arnaud Henriet|Audrey Lamy|Nathalie Boutefeu|Lilou Fogli|Anthony Delon|Alice de Lencquesaing|Karole Rocher|Wladimir Yordanoff|Malonn Lévana|Lou Doillon|JoeyStarr|Anne Suarez|Sandrine Kiberlain|Louis-Do de Lencquesaing|Riccardo Scamarcio|Sophie Cattani|Jérémie Elkaïm|Nicolas Duvauchelle|Karin Viard|Emmanuelle Bercot|Laurent Bateau|Marcial Di Fonzo Bo|Marina Foïs|Riton Liebman, Maïwenn,127,636355,181893,Drame,https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/83/94/23/19787873.jpg,3.7,19 octobre 2011,"Trésor Films,Mars Films,Mars Films,Arte France Cinéma,Cinecinema,Canal +,Arte,Chaocorp,Moteur !,Shortcom","Le quotidien des policiers de la BPM (Brigade de Protection des Mineurs) ce sont les gardes à vue de pédophiles, les arrestations de pickpockets mineurs mais aussi la pause déjeuner où l’on se raconte ses problèmes de couple ; ce sont les auditions de parents maltraitants, les dépositions des enfants, les dérives de la sexualité chez les adolescents, mais aussi la solidarité entre collègues et les fous rires incontrôlables dans les moments les plus impensables ; c’est savoir que le pire existe, et tenter de faire avec… Comment ces policiers parviennent-ils à trouver l’équilibre entre leurs vies privées et la réalité à laquelle ils sont confrontés, tous les jours ? Fred, l’écorché du groupe, aura du mal à supporter le regard de Melissa, mandatée par le ministère de l’intérieur pour réaliser un livre de photos sur cette brigade.",Polisse,4.1
Pierre Deladonchamps|François Loriquet|Olivier Loustau|François-Xavier Demaison|Yves Heck|Andréa Bescond|Gilles Cohen|Candide Sanchez|Aloïse Sauvage|Nicolas Merle|Anne-Lise Kedves|François Perache|Alex Lajoie|Christian Hecq|Yassine Douani|Isabelle Huppert|Marcus Jakovljevic|Alexandra Maria Lara|Grégory Gadebois|Christophe Paou|Marina Foïs|Geno Lechner|Mara Taquin|Yvan Attal,Jean-Paul Salomé,121,192422,288269,Thriller|Drame,https://fr.web.img6.acsta.net/c_310_420/pictures/23/02/17/16/21/5693290.jpg,3.3,1 mars 2023,"The Bureau Sales,Heimatfilm,Le Pacte,Le Petit Bureau","Un matin, Maureen Kearney est violemment agressée chez elle. Elle travaillait sur un dossier sensible dans le secteur nucléaire français et subissait de violentes pressions politiques. Les enquêteurs ne retrouvent aucune trace des agresseurs… Est-elle victime ou coupable de dénonciation mensongère ? ",La Syndicaliste,3.9
Zac Efron|Yahya Abdul-Mateen II|Shade Rupe|Doris McCarthy|James Andrew O'Connor|Rebecca Ferguson|Ellis Rubin|Cameron Seely|Isaac Eshete|Sam Humphrey (I)|Matthew Provenza|Natasha Liu Bordizzo|Kristoffe Brodeur|Jacqueline Honulik|Zendaya|Michelle Williams|Hugh Jackman|Austyn Johnson|Will Swenson|Gayle Rankin|Paul Sparks|Skylar Dunn|Alex Wong|Fredric Lehne|Keala Settle|Noel Ramos|Tina Benko,Michael Gracey,104,230190,170828,Drame|Comédie musicale,https://fr.web.img3.acsta.net/c_310_420/pictures/17/12/22/14/45/3862832.jpg,2.7,24 janvier 2018,"Laurence Mark Productions,20th Century Studios,Twentieth Century Fox France,Chernin Entertainment","The Greatest Showman célèbre la naissance du show-business et l’émerveillement que l’on éprouve lorsque les rêves deviennent réalité. Inspirée par l’ambition et l’imagination de P.T Barnum, voici l’histoire d’un visionnaire parti de rien qui a créé un spectacle devenu un phénomène planétaire.",The Greatest Showman,4.2
Mélanie Thierry|Gilles Lellouche,Thomas Bidegain,111,116736,293898,Thriller|Drame|Romance,https://fr.web.img4.acsta.net/c_310_420/pictures/23/09/25/10/58/2824182.jpg,3.4,6 décembre 2023,"StudioCanal,StudioCanal,StudioCanal,Trésor Films,Artémis Productions,Nine Stories,True North Productions","En couple depuis 5 ans, Ben et Laura ont décidé de faire le tour du monde en bateau. Avant d'atteindre l'Amérique du Sud, ils font un détour vers une île sauvage, près des côtes antarctiques. En pleine exploration, une tempête s'abat sur eux et leur bateau disparaît. Éloignés du monde, soudain seuls face au danger et à l'hiver qui approche, ils vont devoir lutter pour leur survie et celle de leur couple.",Soudain seuls,3.5
Rony Herman|Katja Riemann|Jeanette Spassova|Lukas Miko|Damian Hardung|Gerdy Zint|Joshua Jaco Seelenbinder|Joel Basman|Paula Beer|Peter Miklusz|Jannis Niewöhner,Kilian Riedhof,121,19222,275394,Guerre|Drame,https://fr.web.img4.acsta.net/c_310_420/pictures/23/12/14/09/35/5786378.jpg,3.1,17 janvier 2024,"Dor Film Produktionsgesellschaft GmbH,Lago Film,Seven Pictures,Kinovista,Contrast Films,Letterbox Filmproduktion,DCM Pictures,Gretchenfilm","Stella, grandit à Berlin sous le régime nazi. Elle rêve d'une carrière de chanteuse de jazz, malgré toutes les mesures répressives. Finalement contrainte de se cacher avec ses parents en 1944, sa vie se transforme en une tragédie coupable. ","Stella, une vie allemande",3.6
Finn Wittrock|Raymond Mamrak|Arnar Dan|Nolan Gross|Thomas W. Stewart|McKenzie Shea|Ray Winstone|Jennifer Connelly|Leo McHugh Carroll|Gavin Casalegno|Austin Kennedy|Marton Csokas|Lucas McHugh Carroll|Barry Sloane|Joseph G. Quinn|Anne Bergstedt Jordanova|Julian Murdoch|Kevin Durand|Madison Davenport|Sophie Nyweide|Anna Kuchma|Emma Watson|Sami Gayle|Mike McVearry|Skylar Burke|Russell Crowe|Gregg Bello|Ariane Rinehart|Logan Lerman|Don Harvey|Adam Griffith|Dakota Goyo|Anthony Hopkins|Nick Nolte|Jim Ford|Jóhannes Haukur Jóhannesson|Kevin Cannon|Frank Langella|Mark Margolis|Douglas Booth,Darren Aronofsky,138,559723,194938,Péplum|Aventure|Fantastique,https://fr.web.img4.acsta.net/c_310_420/pictures/14/03/12/18/33/096867.jpg,3.0,9 avril 2014,"Paramount Pictures,New Regency Pictures,Protozoa Pictures,Paramount Pictures France","Russell Crowe est Noé, un homme promis à un destin exceptionnel alors qu’un déluge apocalyptique va détruire le monde. La fin du monde… n’est que le commencement.",Noé,2.6
Faune Chambers|Tilda Swinton|Henry Robin|Julia Ormond|Brad Pitt|Devyn A. Tyler|Emma Degerstedt|Joel Bissonnette|Elias Koteas|Louis Herthum|Robert Towers|Lance E. Nichols|Taraji P. Henson|Peter Donald Badalamenti II|Chandler Canterbury|Madisen Beaty|Cate Blanchett|Devyn Tyler|Eric West|Spencer Daniels|David Jensen|Ted Manson|Josh Stewart|Charles Henry Wyson|Elle Fanning|Earl Maddox|Jason Flemyng|Megan Brown|Katta Hules|Jared Harris|Bianca Chiminello|Mahershala Ali|Deneen Tyler|Ed Metzger|Christopher Maxwell|Shiloh Jolie-Pitt|Joshua DesRoches|Tom Everett|Libby Foster|Eve Brent,David Fincher,155,826315,57060,Fantastique|Drame|Romance,https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/18/67/78/06/19028560.jpg,3.9,4 février 2009,"Warner Bros.,Warner Bros.,Paramount Pictures,Paramount Pictures,Warner Bros. France,The Kennedy/Marshall Company","""Curieux destin que le mien..."" Ainsi commence l'étrange histoire de Benjamin Button, cet homme qui naquit à 80 ans et vécut sa vie à l'envers, sans pouvoir arrêter le cours du temps. Situé à La Nouvelle-Orléans et adapté d'une nouvelle de F. Scott Fitzgerald, le film suit ses tribulations de 1918 à nos jours. L'étrange histoire de Benjamin Button : l'histoire d'un homme hors du commun. Ses rencontres et ses découvertes, ses amours, ses joies et ses drames. Et ce qui survivra toujours à l'emprise du temps...",L'Etrange histoire de Benjamin Button,4.1
Teagle F. Bougere|Mike Piazza|Dorian Missick|Francie Swift|John Cunningham|Veanne Cox|Norah Jones|Sandra Bullock|Donald Trump|Mark Zeisler|Janine LaManna|Becky Ann Baker|David Aaron Baker|Jason Antoon|Iraida Polanco|Hugh Grant|Johnny Dee|Tim Kang|Jose Ramón Rosario|Shannon Fiedler|Libby West|Elizabeth Owens|Nadine Mozon|Sharon Wilkins|Rocco Musacchia|Dana Ivey|Jonathan Dokuchitz|Adam Grupper|Sebastian Rand|Katheryn Winnick|Mark Feuerstein|Wynter Kullman|George Gearhart King III|Alicia Witt|Adam LeFevre|Heather Burns|William Thourlby|David Haig|Robert Klein|Charlotte Maier,Marc Lawrence (II),101,252238,45854,Comédie|Romance,https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/00/02/57/88/aff.jpg,2.9,19 février 2003,"Castle Rock Entertainment,Warner Bros. France,Fortis Films","Le millionnaire Georges Wade ne prend aucune décision sans consulter Lucy Kelson, sa conseillère multi-fonction en chef à la Wade Corporation. Brillante avocate et fin stratège, elle a aussi un ulcère et ne dort pas beaucoup. Ce n'est pas son travail qui en est la cause mais George. Intelligent, charmeur et totalement centré sur lui-même, il la traite plus comme sa nourrice que comme une avocate sortant de Harvard. Aujourd'hui, après avoir tout régi pendant cinq ans, de ses vêtements à son divorce, Lucy Kelson a décidé de démissionner.",L'Amour sans préavis,2.4
Elisabeth Moss|Léa Seydoux|Tilda Swinton|Henry Winkler|Cécile de France|Morgane Polanski|Wallance Wolodarsky|Willem Dafoe|Edward Norton|Bob Balaban|Owen Wilson|Mathieu Amalric|Hippolyte Girardot|Mohamed Belhadjine|Christoph Waltz|Jason Schwartzman|Timothée Chalamet|Fisher Stevens|Jeffrey Wright|Denis Ménochet|Lois Smith|Tony Revolori|Frances McDormand|Antonia Desplat|Toheeb Jimoh|Griffin Dunne|Anjelica Bette Fellini|Lyna Khoudri|Rupert Friend|Adrien Brody|Benicio Del Toro|Alex Lawther|Bill Murray|Benjamin Lavernhe|Liev Schreiber|Steve Park|Saoirse Ronan|Guillaume Gallienne|Félix Moati|Sam Haygarth,Wes Anderson,108,197450,269684,Drame|Comédie|Romance,https://fr.web.img5.acsta.net/c_310_420/pictures/21/07/05/10/50/4043397.jpg,3.5,27 octobre 2021,"Searchlight Pictures,American Empirical Pictures,The Walt Disney Company France,Indian Paintbrush", met en scène un recueil d’histoires tirées du dernier numéro d’un magazine américain publié dans une ville française fictive du 20e siècle.,The French Dispatch,3.3
July Messean|Marc Fraize|Michel Hazanavicius|Laurent Nicolas (II)|Pedro Winter|Jacky Lambert|Grégoire Ludig|Vincent Grass|Anaïs Demoustier|Philippe Duquesne|Orelsan|Jeanne Rosa|Benoît Poelvoorde,Quentin Dupieux,71,95929,252378,Comédie,https://fr.web.img4.acsta.net/c_310_420/pictures/18/05/09/17/07/4888503.jpg,3.7,4 juillet 2018,"Cinéfrance,UMedia,Diaphana Distribution,Atelier de Production","Un poste de police. Un tête-à-tête, en garde à vue, entre un commissaire et son suspect.",Au Poste!,3.2
Noah Taylor|Ronnie Kantorik|Dane DeHaan|Eric Mendenhall|Chris McGarry|Gary Oldman|Ron Clinton Smith|Alex Van|Larry Mainland|Guy Pearce|Chance Bartels|Jessica Chastain|Courtney Penny|Mark Ashworth|Tom Proctor|David Fritsch|Toni Byrd|Jacqueline Marie Zwick|Shia LaBeouf|Ryleigh Kantorik|Joel Rogers|Bruce McKinnon|Charles Casey|Jason Clarke|William J. Harrison|Mia Wasikowska|Tom Hardy|Duncan Nicholson|Bill Camp|Trevor Alexander Mann|Ian Mazer|Steve Warren|Lew Temple|Jeff Braun|Ricky Muse|Darryl Booker|J.T. Seidler|Randall Franks,John Hillcoat,115,195628,200399,Action|Drame|Western,https://fr.web.img4.acsta.net/c_310_420/medias/nmedia/18/90/46/07/20182376.jpg,3.4,12 septembre 2012,"Metropolitan FilmExport,Annapurna Pictures,Pie Films Inc.,Blum Hanson Allen Films","1931. Au cœur de l’Amérique en pleine Prohibition, dans le comté de Franklin en Virginie, état célèbre pour sa production d’alcool de contrebande, les trois frères Bondurant sont des trafiquants notoires : Jack, le plus jeune, ambitieux et impulsif, veut transformer la petite affaire familiale en trafic d’envergure. Il rêve de beaux costumes, d’armes, et espère impressionner la sublime Bertha… Howard, le cadet, est le bagarreur de la famille. Loyal, son bon sens se dissout régulièrement dans l’alcool qu’il ne sait pas refuser… Forrest, l’aîné, fait figure de chef et reste déterminé à protéger sa famille des nouvelles règles qu’impose un nouveau monde économique. Lorsque Maggie débarque fuyant Chicago, il la prend aussi sous sa protection. Seuls contre une police corrompue, une justice arbitraire et des gangsters rivaux, les trois frères écrivent leur légende : une lutte pour rester sur leur propre chemin, au cours de la première grande ruée vers l’or du crime.",Des hommes sans loi,4.1
James Sobol Kelly|Philippe Tlokinski|Esther Garrel|Philipp Christopher|Camille Moutawakil|Mateusz Więcławek|Sabin Tambrea|Sam Keeley|Ryan Gage|Joel Basman|Sally Cowdin|Anne-Catrin Märzke|Alberto Ruano,Thorsten Klein,103,2047,263100,Divers,https://fr.web.img5.acsta.net/c_310_420/pictures/21/10/19/12/39/1352281.jpg,2.5,1 décembre 2021,"Rezo Films,Erfttal Film,Dragonfly Films","1942, Nouveau Mexique. Stan Ulam, mathématicien polonais, rejoint un groupe secret de chercheurs venus du monde entier pour collaborer à la création de la bombe à hydrogène. Loin de sa famille restée en Europe et tiraillé entre questionnement éthique, avancée scientifique et urgence politique, il prend part à un épisode crucial de l’Histoire.",Les Aventures d'un mathématicien,2.9
Matthew John Morley|Sam Claflin|Richard Goulding|Stephen Peacocke|Janet McTeer|Brendan Coyle|Manuel Severi|Ben Lloyd-Hughes|Sophie Stanton|Chuku Modu|Matthew Lewis|Jenna Coleman|Sharon Cherry Ballard|Pablo Raybould|Joanna Lumley|Samantha Spiro|Elizabeth Croft|Vanessa Kirby|Charles Dance|Muzz Khan|Verity Marshall|Stephen Chance|Emilia Clarke|Lily Travers,Thea Sharrock,110,39325,230327,Drame|Romance,https://fr.web.img4.acsta.net/c_310_420/pictures/16/05/02/17/27/063880.jpg,2.9,22 juin 2016,"Amazon MGM,New Line Cinema,Warner Bros. France","Une charmante petite ville de l'Angleterre rurale. Si elle est originale et artiste dans l'âme, Louisa ""Lou"" Clark, 26 ans, n'a aucune ambition particulière. Elle se contente d'enchaîner les boulots pour permettre à ses proches de joindre les deux bouts.",Avant toi,4.1
James McAvoy|Shioli Kutsuna|Luke Roessler|Valencia Budijanto|Evan Peters|Lars Grant|Brad Pitt|Jack Kesy|Rob Delaney|Nikolai Witschl|Paul Wu|Lewis Tan|Julian Dennison|T.J. Miller|Lisa Bunting|Nicholas Hoult|Ryan Reynolds|Terry Crews|Leslie Uggams|Eddie Marsan|Hugh Jackman|Josh Brolin|Bill Skarsgård|Gerry South|Brianna Hildebrand|Karan Soni|Morena Baccarin|Zazie Beetz|Andre Tricoteux,David Leitch,120,1186493,245006,Action|Aventure|Comédie,https://fr.web.img2.acsta.net/c_310_420/pictures/18/04/06/16/26/2317955.jpg,3.1,16 mai 2018,"The Donners' Company,Twentieth Century Fox France,Twentieth Century Fox,Marvel Entertainment,Kinberg Genre",L’insolent mercenaire de Marvel remet le masque !,Deadpool 2,3.8
Bryce Lindemann|James Frecheville|Jack Heanly|Anthony Hayes|Tom Noble|Bert LaBonté|James Saunders|Michael Vice|Chris Weir|Ben Ouwehand|Paul Smits|Sullivan Stapleton|Guy Pearce|Tim Phillipps|Ann Michôd|Jacki Weaver|Michael Cody|Clayton Jacobson|Christina Azucena|Ben Mendelsohn|Anna Lise Phillips|Brenda Palmer|Jacqueline Brennan|Andy McPhee|Justin Rosniak|Joel Edgerton|Kieran Darcy-Smith|Anthony Ahern|Josh Helman|Dan Wyllie|Susan Prior|Sarah Nguyen|Luke Ford|Laura Wheelwright|Mirrah Foulkes|Dom Phelan|Lucia Cai|Daniel Roche,David Michôd,112,34066,140140,Drame,https://fr.web.img2.acsta.net/c_310_420/medias/nmedia/18/73/96/94/19638756.jpg,4.0,27 avril 2011,"ARP Sélection,Porchlight Films,Screen Australia","Une rue anonyme dans la banlieue de Melbourne. C’est là que vit la famille Cody. Profession : criminels. L’irruption parmi eux de Joshua, un neveu éloigné, offre à la police le moyen de les infiltrer. Il ne reste plus à Joshua qu’à choisir son camp...",Animal Kingdom,3.7
Ben Mills|Stephen Horn|Jessica Mance|Lee Fanning|Roy Armstrong|Scarlett Johansson|Dave Acton|Andrew Gorman|Joe Szula|Alison Chand|Michael Moreland|Krystof Hádek|Marius Bincu|Gerry Goodfellow|Paul Brannigan|Oscar Mills|Scott Dymond|May Mewes,Jonathan Glazer,108,48368,187462,Science Fiction|Thriller|Drama,https://fr.web.img3.acsta.net/c_310_420/pictures/14/05/07/15/58/238222.jpg,4.0,25 juin 2014,"Ascot Elite Entertainment Group,StudioCanal,Scottish Screen,UK Film Council,Film4,Nick Wechsler Productions,Diaphana Distribution,FilmNation Entertainment,MVP Entertainment,Silver Reel,4DMax,MK2 / Diaphana,MK2 / Diaphana Distribution",Une extraterrestre arrive sur Terre pour séduire des hommes avant de les faire disparaître.,Under the Skin,2.6
Brad Greenquist|Alex Solowitz|Chris Graham|Omar Sy|P.J. King|Preston Bailey|Colin Woodell|Abraham Benrubi|Karl Makinen|Cara Gee|Scott MacDonald|Kirk Geiger|Terry Notary|Harrison Ford|Adam Fergus|Jean Louisa Kelly|Dan Stevens|Karen Gillan|Stephanie Czajkowski|Micah Fitzgerald|Larry Cedar|Anthony Molinari|Bradley Whitford|Wes Brown|Michael Horse,Chris Sanders,100,522494,259759,Famille|Aventure|Drame,https://fr.web.img6.acsta.net/c_310_420/pictures/20/01/31/11/16/5333556.jpg,3.2,19 février 2020,"Twentieth Century Fox,Twentieth Century Fox,3 Arts Entertainment,The Walt Disney Company France,The Walt Disney Company France","La paisible vie domestique de Buck, un chien au grand cœur, bascule lorsqu’il est brusquement arraché à sa maison en Californie et se retrouve enrôlé comme chien de traîneau dans les étendues sauvages du Yukon canadien pendant la ruée vers l’or des années 1890. Buck va devoir s’adapter et lutter pour survivre, jusqu’à finalement trouver sa véritable place dans le monde en devenant son propre maître…",L'Appel de la forêt,3.7
Neil Napier|Eli Snyder|Greg Kramer|Kwasi Songui|David Schaap|Lena Headey|Tim Connolly|Rodrigo Santoro|Patrick Sabongui|Tyrone Benskin|Dennis St John|Gerard Butler|Dave Lapommeray|Tom Wisdom|Robert Maillet|Danielle Hubbard|Charles Papasoff|Mercedes Leggett|Maurizio Terrazzano|Veronique-Natale Szalankiewicz|Michael Fassbender|Andrew Pleavin|David Wenham|Dominic West|James Bradford|Kelly Craig|Marcel Jeannin|Giovani Antonio Cimmino|Elisabeth Etienne (II)|Jere Gillis|Peter Mensah|Andrew Tiernan|Dylan Smith|Robin Wilcock|Kent McQuaid|Isabelle Champeau|Vincent Regan|Marie-Julie Rivest|Stephen McHattie|Tyler Max Neitzel,Zack Snyder,115,802975,57529,Action|Péplum|Guerre|Historique,https://fr.web.img6.acsta.net/c_310_420/medias/nmedia/18/36/26/41/18737112.jpg,2.9,21 mars 2007,"Warner Bros.,Warner Bros. France,Virtual Studios,Legendary Pictures","Adapté du roman graphique de Frank Miller, ",300,3.9
